Order,Delegate,Speech_Topic_Num,Speech_Topic_Name,Speech_Length,Day_Num,Day_Date,Volume,Pg_Num,Previous_Speaker,State,Southern_State,Delegate_Ideology,Abs_Delegate_Ideology,Delegate_Ideology_Sq,Delegate_Attend,Delegate_Age,Delegate_Slave,Delegate_College,Delegate_Leg_Exp,
699,Wilson_James,25,Legislative apportionment,448,41,14-Jul,2,10,Madison_James,PA,0,1,1,1,85,45,0,1,8,
700,Ellsworth_Oliver,25,Legislative apportionment,79,41,14-Jul,2,11,Wilson_James,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
701,Sherman_Roger,25,Legislative apportionment,46,41,14-Jul,2,11,Ellsworth_Oliver,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
702,Butler_Pierce,22,Legislative powers,30,42,16-Jul,2,17,9,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
703,Gorham_Nathaniel,22,Legislative powers,27,42,16-Jul,2,17,Butler_Pierce,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
704,Rutledge_John,72,Motion to commit,32,42,16-Jul,2,17,Gorham_Nathaniel,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
705,Randolph_Edmund,71,Motion to adjourn,219,42,16-Jul,2,17,Rutledge_John,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
706,Paterson_William,71,Motion to adjourn,79,42,16-Jul,2,18,Randolph_Edmund,NJ,0,-1,1,1,46,41,0,1,3,
707,Pinckney_CC,71,Motion to adjourn,63,42,16-Jul,2,18,Paterson_William,SC,1,0.37,0.37,0.1369,85,41,1,1,5,
708,Randolph_Edmund,71,Motion to adjourn,69,42,16-Jul,2,18,Pinckney_CC,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
709,Paterson_William,71,Motion to adjourn,22,42,16-Jul,2,18,Randolph_Edmund,NJ,0,-1,1,1,46,41,0,1,3,
710,Broom_Jacob,71,Motion to adjourn,43,42,16-Jul,2,19,Paterson_William,DE,0,0.71,0.71,0.5041,85,35,0,1,3,
711,Gerry_Elbridge,71,Motion to adjourn,42,42,16-Jul,2,19,Broom_Jacob,MA,0,-1,1,1,79,43,0,1,13,
712,Rutledge_John,71,Motion to adjourn,110,42,16-Jul,2,19,Gerry_Elbridge,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
713,Randolph_Edmund,71,Motion to adjourn,7,42,16-Jul,2,19,Rutledge_John,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
714,King_Rufus,71,Motion to adjourn,4,42,16-Jul,2,19,Randolph_Edmund,MA,0,1,1,1,83,32,0,1,5,
715,Morris_Gouverneur,74,Motion to reconsider,150,43,17-Jul,2,25,9,PA,0,0.8,0.8,0.64,59,35,0,1,5,
716,Sherman_Roger,42,General powers of the national government,115,43,17-Jul,2,25,Morris_Gouverneur,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
717,Wilson_James,42,General powers of the national government,9,43,17-Jul,2,26,Sherman_Roger,PA,0,1,1,1,85,45,0,1,8,
718,Morris_Gouverneur,42,General powers of the national government,39,43,17-Jul,2,26,Wilson_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
719,Sherman_Roger,42,General powers of the national government,25,43,17-Jul,2,26,Morris_Gouverneur,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
720,Morris_Gouverneur,42,General powers of the national government,39,43,17-Jul,2,26,Sherman_Roger,PA,0,0.8,0.8,0.64,59,35,0,1,5,
721,Sherman_Roger,42,General powers of the national government,29,43,17-Jul,2,26,Morris_Gouverneur,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
722,Bedford_Gunning,22,Legislative powers,59,43,17-Jul,2,26,Sherman_Roger,DE,0,-0.73,0.73,0.5329,84,40,0,1,3,
723,Morris_Gouverneur,22,Legislative powers,4,43,17-Jul,2,26,Bedford_Gunning,PA,0,0.8,0.8,0.64,59,35,0,1,5,
724,Randolph_Edmund,22,Legislative powers,40,43,17-Jul,2,26,Morris_Gouverneur,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
725,Bedford_Gunning,22,Legislative powers,27,43,17-Jul,2,27,Randolph_Edmund,DE,0,-0.73,0.73,0.5329,84,40,0,1,3,
726,Morris_Gouverneur,22,Legislative powers,25,43,17-Jul,2,27,Bedford_Gunning,PA,0,0.8,0.8,0.64,59,35,0,1,5,
727,Sherman_Roger,22,Legislative powers,31,43,17-Jul,2,27,Morris_Gouverneur,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
728,Martin_Luther,22,Legislative powers,27,43,17-Jul,2,27,Sherman_Roger,MD,1,-1,1,1,57,39,1,1,3,
729,Madison_James,22,Legislative powers,309,43,17-Jul,2,27,Martin_Luther,VA,1,1,1,1,85,36,1,1,10,
730,Morris_Gouverneur,22,Legislative powers,44,43,17-Jul,2,28,Madison_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
731,Sherman_Roger,22,Legislative powers,29,43,17-Jul,2,28,Morris_Gouverneur,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
732,Pinckney_C,22,Legislative powers,25,43,17-Jul,2,28,Sherman_Roger,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
733,Martin_Luther,22,Legislative powers,87,43,17-Jul,2,28,Pinckney_C,MD,1,-1,1,1,57,39,1,1,3,
734,Morris_Gouverneur,22,Legislative powers,152,43,17-Jul,2,29,Martin_Luther,PA,0,0.8,0.8,0.64,59,35,0,1,5,
735,Sherman_Roger,22,Legislative powers,85,43,17-Jul,2,29,Morris_Gouverneur,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
736,Wilson_James,22,Legislative powers,231,43,17-Jul,2,29,Sherman_Roger,PA,0,1,1,1,85,45,0,1,8,
737,Pinckney_C,22,Legislative powers,83,43,17-Jul,2,30,Wilson_James,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
738,Morris_Gouverneur,22,Legislative powers,313,43,17-Jul,2,30,Pinckney_C,PA,0,0.8,0.8,0.64,59,35,0,1,5,
739,Mason_George,22,Legislative powers,145,43,17-Jul,2,31,Morris_Gouverneur,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
740,Wilson_James,22,Legislative powers,82,43,17-Jul,2,31,Mason_George,PA,0,1,1,1,85,45,0,1,8,
741,Williamson_Hugh,22,Legislative powers,117,43,17-Jul,2,32,Wilson_James,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
742,Martin_Luther,33,Executive selection,17,43,17-Jul,2,32,Williamson_Hugh,MD,1,-1,1,1,57,39,1,1,3,
743,Broom_Jacob,33,Executive selection,4,43,17-Jul,2,32,Martin_Luther,DE,0,0.71,0.71,0.5041,85,35,0,1,3,
744,Houstoun_William,73,Motion to postpone,4,43,17-Jul,2,32,Broom_Jacob,NJ,1,0.296,0.296,0.087616,44,32,1,1,6,
745,Morris_Gouverneur,73,Motion to postpone,4,43,17-Jul,2,32,Houstoun_William,PA,0,0.8,0.8,0.64,59,35,0,1,5,
746,Houstoun_William,33,Executive selection,12,43,17-Jul,2,33,Morris_Gouverneur,NJ,1,0.296,0.296,0.087616,44,32,1,1,6,
747,Sherman_Roger,33,Executive selection,4,43,17-Jul,2,33,Houstoun_William,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
748,Morris_Gouverneur,33,Executive selection,39,43,17-Jul,2,33,Sherman_Roger,PA,0,0.8,0.8,0.64,59,35,0,1,5,
749,Broom_Jacob,33,Executive selection,27,43,17-Jul,2,33,Morris_Gouverneur,DE,0,0.71,0.71,0.5041,85,35,0,1,3,
750,McClurg_James,33,Executive selection,52,43,17-Jul,2,33,Broom_Jacob,VA,1,0.47,0.47,0.2209,48,41,0,1,0,
751,Morris_Gouverneur,33,Executive selection,52,43,17-Jul,2,33,McClurg_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
752,Broom_Jacob,33,Executive selection,9,43,17-Jul,2,33,Morris_Gouverneur,DE,0,0.71,0.71,0.5041,85,35,0,1,3,
753,Sherman_Roger,33,Executive selection,44,43,17-Jul,2,33,Broom_Jacob,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
754,Madison_James,33,Executive selection,394,43,17-Jul,2,34,Sherman_Roger,VA,1,1,1,1,85,36,1,1,10,
755,Mason_George,33,Executive selection,155,43,17-Jul,2,35,Madison_James,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
756,Madison_James,33,Executive selection,111,43,17-Jul,2,35,Mason_George,VA,1,1,1,1,85,36,1,1,10,
757,Morris_Gouverneur,33,Executive selection,42,43,17-Jul,2,35,Madison_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
758,McClurg_James,33,Executive selection,79,43,17-Jul,2,36,Morris_Gouverneur,VA,1,0.47,0.47,0.2209,48,41,0,1,0,
759,Martin_Luther,74,Motion to reconsider,16,44,18-Jul,2,40,9,MD,1,-1,1,1,57,39,1,1,3,
760,Gorham_Nathaniel,13,Judicial selection,75,44,18-Jul,2,41,Martin_Luther,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
761,Wilson_James,13,Judicial selection,48,44,18-Jul,2,41,Gorham_Nathaniel,PA,0,1,1,1,85,45,0,1,8,
762,Morris_Gouverneur,13,Judicial selection,4,44,18-Jul,2,41,Wilson_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
763,Martin_Luther,13,Judicial selection,29,44,18-Jul,2,41,Morris_Gouverneur,MD,1,-1,1,1,57,39,1,1,3,
764,Sherman_Roger,13,Judicial selection,32,44,18-Jul,2,41,Martin_Luther,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
765,Mason_George,13,Judicial selection,111,44,18-Jul,2,41,Sherman_Roger,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
766,Gorham_Nathaniel,13,Judicial selection,125,44,18-Jul,2,42,Mason_George,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
767,Morris_Gouverneur,13,Judicial selection,87,44,18-Jul,2,42,Gorham_Nathaniel,PA,0,0.8,0.8,0.64,59,35,0,1,5,
768,Madison_James,13,Judicial selection,47,44,18-Jul,2,42,Gorham_Nathaniel,VA,1,1,1,1,85,36,1,1,10,
769,Sherman_Roger,13,Judicial selection,79,44,18-Jul,2,43,Madison_James,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
770,Randolph_Edmund,13,Judicial selection,125,44,18-Jul,2,43,Sherman_Roger,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
771,Bedford_Gunning,13,Judicial selection,61,44,18-Jul,2,43,Randolph_Edmund,DE,0,-0.73,0.73,0.5329,84,40,0,1,3,
772,Gorham_Nathaniel,13,Judicial selection,81,44,18-Jul,2,43,Bedford_Gunning,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
773,Gorham_Nathaniel,13,Judicial selection,67,44,18-Jul,2,44,Gorham_Nathaniel,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
774,Morris_Gouverneur,13,Judicial selection,4,44,18-Jul,2,44,Gorham_Nathaniel,PA,0,0.8,0.8,0.64,59,35,0,1,5,
775,Sherman_Roger,13,Judicial selection,20,44,18-Jul,2,44,Morris_Gouverneur,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
776,Madison_James,13,Judicial selection,27,44,18-Jul,2,44,Sherman_Roger,VA,1,1,1,1,85,36,1,1,10,
777,Morris_Gouverneur,13,Judicial selection,4,44,18-Jul,2,44,Madison_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
778,Morris_Gouverneur,11,Judicial composition and process,34,44,18-Jul,2,44,Morris_Gouverneur,PA,0,0.8,0.8,0.64,59,35,0,1,5,
779,Franklin_Benjamin,11,Judicial composition and process,26,44,18-Jul,2,44,Morris_Gouverneur,PA,0,-0.52,0.52,0.2704,84,81,0,0,16,
780,Madison_James,11,Judicial composition and process,150,44,18-Jul,2,45,Franklin_Benjamin,VA,1,1,1,1,85,36,1,1,10,
781,Morris_Gouverneur,11,Judicial composition and process,107,44,18-Jul,2,45,Madison_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
782,Butler_Pierce,22,Legislative powers,14,44,18-Jul,2,45,Morris_Gouverneur,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
783,Martin_Luther,22,Legislative powers,18,44,18-Jul,2,45,Butler_Pierce,MD,1,-1,1,1,57,39,1,1,3,
784,Gorham_Nathaniel,11,Judicial composition and process,46,44,18-Jul,2,46,Martin_Luther,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
785,Randolph_Edmund,11,Judicial composition and process,34,44,18-Jul,2,46,Gorham_Nathaniel,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
786,Morris_Gouverneur,11,Judicial composition and process,8,44,18-Jul,2,46,Randolph_Edmund,PA,0,0.8,0.8,0.64,59,35,0,1,5,
787,Sherman_Roger,11,Judicial composition and process,30,44,18-Jul,2,46,Morris_Gouverneur,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
788,Mason_George,11,Judicial composition and process,18,44,18-Jul,2,46,Sherman_Roger,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
789,Madison_James,11,Judicial composition and process,37,44,18-Jul,2,46,Mason_George,VA,1,1,1,1,85,36,1,1,10,
790,Morris_Gouverneur,63,Amendments and ratification of the constitution,46,44,18-Jul,2,46,Madison_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
791,Madison_James,63,Amendments and ratification of the constitution,48,44,18-Jul,2,47,Morris_Gouverneur,VA,1,1,1,1,85,36,1,1,10,
792,Wilson_James,63,Amendments and ratification of the constitution,54,44,18-Jul,2,47,Madison_James,PA,0,1,1,1,85,45,0,1,8,
793,Morris_Gouverneur,42,General powers of the national government,21,44,18-Jul,2,47,Wilson_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
794,Wilson_James,42,General powers of the national government,14,44,18-Jul,2,47,Morris_Gouverneur,PA,0,1,1,1,85,45,0,1,8,
795,Mason_George,42,General powers of the national government,41,44,18-Jul,2,47,Wilson_James,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
796,Randolph_Edmund,42,General powers of the national government,25,44,18-Jul,2,47,Madison_James,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
797,Madison_James,42,General powers of the national government,23,44,18-Jul,2,47,Randolph_Edmund,VA,1,1,1,1,85,36,1,1,10,
798,McClurg_James,42,General powers of the national government,4,44,18-Jul,2,48,Madison_James,VA,1,0.47,0.47,0.2209,48,41,0,1,0,
799,Houstoun_William,42,General powers of the national government,48,44,18-Jul,2,48,McClurg_James,NJ,1,0.296,0.296,0.087616,44,32,1,1,6,
800,Martin_Luther,42,General powers of the national government,9,44,18-Jul,2,48,Houstoun_William,MD,1,-1,1,1,57,39,1,1,3,
801,Gorham_Nathaniel,42,General powers of the national government,143,44,18-Jul,2,48,Martin_Luther,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
802,Carroll_Daniel,42,General powers of the national government,36,44,18-Jul,2,48,Gorham_Nathaniel,MD,1,-0.19,0.19,0.0361,51,57,1,1,7,
803,Randolph_Edmund,41,Powers of state governments,24,44,18-Jul,2,48,Carroll_Daniel,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
804,Madison_James,41,Powers of state governments,4,44,18-Jul,2,48,Randolph_Edmund,VA,1,1,1,1,85,36,1,1,10,
805,Rutledge_John,41,Powers of state governments,42,44,18-Jul,2,48,Madison_James,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
806,Wilson_James,42,General powers of the national government,30,44,18-Jul,2,48,Rutledge_John,PA,0,1,1,1,85,45,0,1,8,
807,Randolph_Edmund,42,General powers of the national government,5,44,18-Jul,2,49,Wilson_James,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
808,Martin_Luther,33,Executive selection,11,45,19-Jul,2,52,9,MD,1,-1,1,1,57,39,1,1,3,
809,Morris_Gouverneur,74,Motion to reconsider,1141,45,19-Jul,2,52,Martin_Luther,PA,0,0.8,0.8,0.64,59,35,0,1,5,
810,Randolph_Edmund,74,Motion to reconsider,309,45,19-Jul,2,54,Morris_Gouverneur,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
811,King_Rufus,74,Motion to reconsider,119,45,19-Jul,2,55,Randolph_Edmund,MA,0,1,1,1,83,32,0,1,5,
812,Paterson_William,74,Motion to reconsider,43,45,19-Jul,2,56,King_Rufus,NJ,0,-1,1,1,46,41,0,1,3,
813,Wilson_James,74,Motion to reconsider,43,45,19-Jul,2,56,Paterson_William,PA,0,1,1,1,85,45,0,1,8,
814,Madison_James,74,Motion to reconsider,293,45,19-Jul,2,56,Wilson_James,VA,1,1,1,1,85,36,1,1,10,
815,Gerry_Elbridge,74,Motion to reconsider,149,45,19-Jul,2,57,Madison_James,MA,0,-1,1,1,79,43,0,1,13,
816,Ellsworth_Oliver,33,Executive selection,51,45,19-Jul,2,57,Gerry_Elbridge,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
817,Broom_Jacob,33,Executive selection,4,45,19-Jul,2,57,Ellsworth_Oliver,DE,0,0.71,0.71,0.5041,85,35,0,1,3,
818,Rutledge_John,33,Executive selection,22,45,19-Jul,2,57,Broom_Jacob,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
819,Gerry_Elbridge,33,Executive selection,90,45,19-Jul,2,58,Rutledge_John,MA,0,-1,1,1,79,43,0,1,13,
820,Martin_Luther,33,Executive selection,9,45,19-Jul,2,58,Gerry_Elbridge,MD,1,-1,1,1,57,39,1,1,3,
821,Williamson_Hugh,33,Executive selection,68,45,19-Jul,2,58,Martin_Luther,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
822,Ellsworth_Oliver,33,Executive selection,15,45,19-Jul,2,58,Williamson_Hugh,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
823,King_Rufus,33,Executive selection,9,45,19-Jul,2,59,Ellsworth_Oliver,MA,0,1,1,1,83,32,0,1,5,
824,Morris_Gouverneur,33,Executive selection,15,45,19-Jul,2,59,King_Rufus,PA,0,0.8,0.8,0.64,59,35,0,1,5,
825,Butler_Pierce,33,Executive selection,18,45,19-Jul,2,59,Morris_Gouverneur,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
826,Ellsworth_Oliver,33,Executive selection,45,45,19-Jul,2,59,Butler_Pierce,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
827,Williamson_Hugh,33,Executive selection,40,45,19-Jul,2,59,Ellsworth_Oliver,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
828,Madison_James,33,Executive selection,57,46,20-Jul,2,63,9,VA,1,1,1,1,85,36,1,1,10,
829,Gerry_Elbridge,33,Executive selection,51,46,20-Jul,2,63,Madison_James,MA,0,-1,1,1,79,43,0,1,13,
830,Ellsworth_Oliver,33,Executive selection,33,46,20-Jul,2,63,Gerry_Elbridge,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
831,Broom_Jacob,73,Motion to postpone,25,46,20-Jul,2,63,Ellsworth_Oliver,DE,0,0.71,0.71,0.5041,85,35,0,1,3,
832,Martin_Luther,73,Motion to postpone,4,46,20-Jul,2,63,Broom_Jacob,MD,1,-1,1,1,57,39,1,1,3,
833,Houstoun_William,33,Executive selection,14,46,20-Jul,2,64,Martin_Luther,NJ,1,0.296,0.296,0.087616,44,32,1,1,6,
834,Williamson_Hugh,33,Executive selection,55,46,20-Jul,2,64,Houstoun_William,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
835,Pinckney_C,31,Executive composition and process,19,46,20-Jul,2,64,Williamson_Hugh,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
836,Morris_Gouverneur,31,Executive composition and process,4,46,20-Jul,2,64,Pinckney_C,PA,0,0.8,0.8,0.64,59,35,0,1,5,
837,Davie_ WilliamRichardson,31,Executive composition and process,33,46,20-Jul,2,64,Morris_Gouverneur,NC,1,0.002,0.002,0.000004,55,30,1,1,4,
838,Morris_Gouverneur,31,Executive composition and process,71,46,20-Jul,2,64,Davie_ WilliamRichardson,PA,0,0.8,0.8,0.64,59,35,0,1,5,
839,Mason_George,31,Executive composition and process,137,46,20-Jul,2,65,Morris_Gouverneur,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
840,Franklin_Benjamin,31,Executive composition and process,109,46,20-Jul,2,65,Mason_George,PA,0,-0.52,0.52,0.2704,84,81,0,0,16,
841,Morris_Gouverneur,31,Executive composition and process,23,46,20-Jul,2,65,Franklin_Benjamin,PA,0,0.8,0.8,0.64,59,35,0,1,5,
842,Madison_James,31,Executive composition and process,209,46,20-Jul,2,65,Morris_Gouverneur,VA,1,1,1,1,85,36,1,1,10,
843,Pinckney_C,31,Executive composition and process,49,46,20-Jul,2,66,Madison_James,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
844,Gerry_Elbridge,31,Executive composition and process,40,46,20-Jul,2,66,Pinckney_C,MA,0,-1,1,1,79,43,0,1,13,
845,King_Rufus,31,Executive composition and process,280,46,20-Jul,2,66,Gerry_Elbridge,MA,0,1,1,1,83,32,0,1,5,
846,Randolph_Edmund,31,Executive composition and process,127,46,20-Jul,2,67,King_Rufus,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
847,Franklin_Benjamin,31,Executive composition and process,135,46,20-Jul,2,67,Randolph_Edmund,PA,0,-0.52,0.52,0.2704,84,81,0,0,16,
848,King_Rufus,31,Executive composition and process,48,46,20-Jul,2,68,Franklin_Benjamin,MA,0,1,1,1,83,32,0,1,5,
849,Wilson_James,24,Qualifications of legislators,31,46,20-Jul,2,68,King_Rufus,PA,0,1,1,1,85,45,0,1,8,
850,Pinckney_C,32,Executive powers,36,46,20-Jul,2,68,Wilson_James,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
851,Morris_Gouverneur,31,Executive composition and process,209,46,20-Jul,2,68,Pinckney_C,PA,0,0.8,0.8,0.64,59,35,0,1,5,
852,Gerry_Elbridge,62,Qualifications of electors,32,46,20-Jul,2,69,Morris_Gouverneur,MA,0,-1,1,1,79,43,0,1,13,
853,Morris_Gouverneur,62,Qualifications of electors,4,46,20-Jul,2,69,Gerry_Elbridge,PA,0,0.8,0.8,0.64,59,35,0,1,5,
854,McClurg_James,32,Executive powers,84,46,20-Jul,2,69,Morris_Gouverneur,VA,1,0.47,0.47,0.2209,48,41,0,1,0,
855,Wilson_James,32,Executive powers,11,46,20-Jul,2,70,McClurg_James,PA,0,1,1,1,85,45,0,1,8,
856,King_Rufus,32,Executive powers,23,46,20-Jul,2,70,Wilson_James,MA,0,1,1,1,83,32,0,1,5,
857,Williamson_Hugh,33,Executive selection,36,47,21-Jul,2,73,9,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
858,Wilson_James,12,Judicial powers,184,47,21-Jul,2,73,Williamson_Hugh,PA,0,1,1,1,85,45,0,1,8,
859,Madison_James,12,Judicial powers,4,47,21-Jul,2,73,Wilson_James,VA,1,1,1,1,85,36,1,1,10,
860,Gorham_Nathaniel,12,Judicial powers,89,47,21-Jul,2,73,Madison_James,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
861,Ellsworth_Oliver,12,Judicial powers,58,47,21-Jul,2,73,Gorham_Nathaniel,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
862,Madison_James,12,Judicial powers,231,47,21-Jul,2,74,Ellsworth_Oliver,VA,1,1,1,1,85,36,1,1,10,
863,Mason_George,12,Judicial powers,35,47,21-Jul,2,74,Madison_James,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
864,Gerry_Elbridge,12,Judicial powers,166,47,21-Jul,2,74,Mason_George,MA,0,-1,1,1,79,43,0,1,13,
865,Strong_Caleb,12,Judicial powers,47,47,21-Jul,2,75,Gerry_Elbridge,MA,0,0.49,0.49,0.2401,67,42,0,1,5,
866,Morris_Gouverneur,12,Judicial powers,471,47,21-Jul,2,75,Strong_Caleb,PA,0,0.8,0.8,0.64,59,35,0,1,5,
867,Martin_Luther,12,Judicial powers,76,47,21-Jul,2,76,Morris_Gouverneur,MD,1,-1,1,1,57,39,1,1,3,
868,Madison_James,12,Judicial powers,325,47,21-Jul,2,77,Martin_Luther,VA,1,1,1,1,85,36,1,1,10,
869,Mason_George,12,Judicial powers,231,47,21-Jul,2,78,Madison_James,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
870,Wilson_James,21,Legislative composition and process,51,47,21-Jul,2,78,Mason_George,PA,0,1,1,1,85,45,0,1,8,
871,Gerry_Elbridge,12,Judicial powers,47,47,21-Jul,2,78,Wilson_James,MA,0,-1,1,1,79,43,0,1,13,
872,Morris_Gouverneur,12,Judicial powers,191,47,21-Jul,2,78,Gerry_Elbridge,PA,0,0.8,0.8,0.64,59,35,0,1,5,
873,Gorham_Nathaniel,12,Judicial powers,91,47,21-Jul,2,79,Morris_Gouverneur,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
874,Wilson_James,12,Judicial powers,133,47,21-Jul,2,79,Gorham_Nathaniel,PA,0,1,1,1,85,45,0,1,8,
875,Rutledge_John,12,Judicial powers,58,47,21-Jul,2,80,Wilson_James,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
876,Madison_James,13,Judicial selection,255,47,21-Jul,2,80,Rutledge_John,VA,1,1,1,1,85,36,1,1,10,
877,Pinckney_C,13,Judicial selection,30,47,21-Jul,2,81,Madison_James,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
878,Randolph_Edmund,13,Judicial selection,109,47,21-Jul,2,81,Pinckney_C,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
879,Ellsworth_Oliver,13,Judicial selection,118,47,21-Jul,2,81,Randolph_Edmund,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
880,Morris_Gouverneur,13,Judicial selection,211,47,21-Jul,2,82,Ellsworth_Oliver,VA,0,0.8,0.8,0.64,59,35,0,1,5,
881,Gerry_Elbridge,13,Judicial selection,98,47,21-Jul,2,82,Morris_Gouverneur,MA,0,-1,1,1,79,43,0,1,13,
882,Madison_James,13,Judicial selection,58,47,21-Jul,2,82,Gerry_Elbridge,VA,1,1,1,1,85,36,1,1,10,
883,Mason_George,13,Judicial selection,132,47,21-Jul,2,82,Madison_James,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
884,Williamson_Hugh,42,General powers of the national government,19,48,23-Jul,2,87,9,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
885,Gerry_Elbridge,42,General powers of the national government,26,48,23-Jul,2,87,Williamson_Hugh,MA,0,-1,1,1,79,43,0,1,13,
886,Wilson_James,42,General powers of the national government,66,48,23-Jul,2,87,Gerry_Elbridge,PA,0,1,1,1,85,45,0,1,8,
887,Gorham_Nathaniel,42,General powers of the national government,61,48,23-Jul,2,87,Wilson_James,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
888,Gerry_Elbridge,42,General powers of the national government,82,48,23-Jul,2,88,Gorham_Nathaniel,MA,0,-1,1,1,79,43,0,1,13,
889,Ellsworth_Oliver,63,Amendments and ratification of the constitution,13,48,23-Jul,2,88,Gerry_Elbridge,CT,0,-0.31,0.31,0.0961,64,42,0,1,9,
890,Paterson_William,63,Amendments and ratification of the constitution,4,48,23-Jul,2,88,Ellsworth_Oliver,NJ,0,-1,1,1,46,41,0,1,3,
891,Mason_George,63,Amendments and ratification of the constitution,238,48,23-Jul,2,88,Paterson_William,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
892,Randolph_Edmund,63,Amendments and ratification of the constitution,250,48,23-Jul,2,89,Mason_George,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
893,Gerry_Elbridge,63,Amendments and ratification of the constitution,148,48,23-Jul,2,89,Randolph_Edmund,MA,0,-1,1,1,79,43,0,1,13,
894,Gorham_Nathaniel,63,Amendments and ratification of the constitution,282,48,23-Jul,2,90,Gerry_Elbridge,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
